MODE,VEC_SIZE,TIME_MS
BLOCK4,60,0.000040
VEC_INIT,60,0.000080
BLOCK4,60,0.000050
VEC_INIT,60,0.000090
BLOCK4,60,0.000050
VEC_INIT,60,0.000070
BLOCK8,60,0.000220
VEC_INIT,60,0.000070
BLOCK8,60,0.000060
VEC_INIT,60,0.000080
BLOCK8,60,0.000070
VEC_INIT,60,0.000100
BLOCK8,60,0.000071
VEC_INIT,60,0.000070
BLOCK8,60,0.000060
VEC_INIT,60,0.000090
BLOCK16,60,0.000111
VEC_INIT,60,0.000080
BLOCK16,60,0.000050
VEC_INIT,60,0.000090
BLOCK16,60,0.000051
VEC_INIT,60,0.000081
BLOCK16,60,0.000040
VEC_INIT,60,0.000070
BLOCK16,60,0.000040
VEC_INIT,65,0.000120
SINGLE,65,0.000130
VEC_INIT,65,0.000100
SINGLE,65,0.000061
VEC_INIT,65,0.000111
SINGLE,65,0.000060
VEC_INIT,65,0.000090
SINGLE,65,0.000061
VEC_INIT,65,0.000090
SINGLE,65,0.000050
VEC_INIT,65,0.000070
BLOCK2,65,0.000030
VEC_INIT,65,0.000100
BLOCK2,65,0.000040
VEC_INIT,65,0.000100
BLOCK2,65,0.000050
VEC_INIT,65,0.000070
BLOCK2,65,0.000030
VEC_INIT,65,0.000080
BLOCK2,65,0.000040
VEC_INIT,65,0.000070
BLOCK4,65,0.000111
VEC_INIT,65,0.000100
BLOCK4,65,0.000030
VEC_INIT,65,0.000080
BLOCK4,65,0.000030
VEC_INIT,65,0.000100
BLOCK4,65,0.000040
VEC_INIT,65,0.000080
BLOCK4,65,0.000030
VEC_INIT,65,0.000100
BLOCK8,65,0.000230
VEC_INIT,65,0.000080
BLOCK8,65,0.000050
VEC_INIT,65,0.000090
BLOCK8,65,0.000070
VEC_INIT,65,0.000090
BLOCK8,65,0.000070
VEC_INIT,65,0.000100
BLOCK8,65,0.000070
VEC_INIT,65,0.000140
BLOCK16,65,0.000060
VEC_INIT,65,0.000090
BLOCK16,65,0.000050
VEC_INIT,65,0.000080
BLOCK16,65,0.000041
VEC_INIT,65,0.000070
BLOCK16,65,0.000040
VEC_INIT,65,0.000070
BLOCK16,65,0.000050
VEC_INIT,70,0.000090
SINGLE,70,0.000191
VEC_INIT,70,0.000100
SINGLE,70,0.000060
VEC_INIT,70,0.000100
SINGLE,70,0.000060
VEC_INIT,70,0.000071
SINGLE,70,0.000050
VEC_INIT,70,0.000110
SINGLE,70,0.000061
VEC_INIT,70,0.000080
BLOCK2,70,0.000120
VEC_INIT,70,0.000080
BLOCK2,70,0.000060
VEC_INIT,70,0.000060
BLOCK2,70,0.000040
VEC_INIT,70,0.000121
BLOCK2,70,0.000070
VEC_INIT,70,0.000060
BLOCK2,70,0.000040
VEC_INIT,70,0.000071
BLOCK4,70,0.000130
VEC_INIT,70,0.000060
BLOCK4,70,0.000030
VEC_INIT,70,0.000080
BLOCK4,70,0.000050
VEC_INIT,70,0.000070
BLOCK4,70,0.000040
VEC_INIT,70,0.000060
BLOCK4,70,0.000030
VEC_INIT,70,0.000060
BLOCK8,70,0.000210
VEC_INIT,70,0.000090
BLOCK8,70,0.000070
VEC_INIT,70,0.000080
BLOCK8,70,0.000060
VEC_INIT,70,0.000090
BLOCK8,70,0.000060
VEC_INIT,70,0.000080
BLOCK8,70,0.000060
VEC_INIT,70,0.000080
BLOCK16,70,0.000040
VEC_INIT,70,0.000100
BLOCK16,70,0.000060
VEC_INIT,70,0.000090
BLOCK16,70,0.000040
VEC_INIT,70,0.000070
BLOCK16,70,0.000040
VEC_INIT,70,0.000100
BLOCK16,70,0.000060
VEC_INIT,75,0.000120
SINGLE,75,0.000140
VEC_INIT,75,0.000090
SINGLE,75,0.000071
VEC_INIT,75,0.000080
SINGLE,75,0.000050
VEC_INIT,75,0.000090
SINGLE,75,0.000070
VEC_INIT,75,0.000100
SINGLE,75,0.000070
VEC_INIT,75,0.000110
BLOCK2,75,0.000200
VEC_INIT,75,0.000070
BLOCK2,75,0.000040
VEC_INIT,75,0.000101
BLOCK2,75,0.000050
VEC_INIT,75,0.000081
BLOCK2,75,0.000040
VEC_INIT,75,0.000091
BLOCK2,75,0.000050
VEC_INIT,75,0.000090
BLOCK4,75,0.000131
VEC_INIT,75,0.000090
BLOCK4,75,0.000040
VEC_INIT,75,0.000100
BLOCK4,75,0.000071
VEC_INIT,75,0.000070
BLOCK4,75,0.000040
VEC_INIT,75,0.000080
BLOCK4,75,0.000041
VEC_INIT,75,0.000070
BLOCK8,75,0.000220
VEC_INIT,75,0.000080
BLOCK8,75,0.000060
VEC_INIT,75,0.000081
BLOCK8,75,0.000060
VEC_INIT,75,0.000081
BLOCK8,75,0.000060
VEC_INIT,75,0.000090
BLOCK8,75,0.000070
VEC_INIT,75,0.000080
BLOCK16,75,0.000050
VEC_INIT,75,0.000080
BLOCK16,75,0.000040
VEC_INIT,75,0.000070
BLOCK16,75,0.000040
VEC_INIT,75,0.000080
BLOCK16,75,0.000040
VEC_INIT,75,0.000070
BLOCK16,75,0.000050
VEC_INIT,80,0.000140
SINGLE,80,0.000091
VEC_INIT,80,0.000090
SINGLE,80,0.000080
VEC_INIT,80,0.000100
SINGLE,80,0.000070
VEC_INIT,80,0.000090
SINGLE,80,0.000060
VEC_INIT,80,0.000081
SINGLE,80,0.000060
VEC_INIT,80,0.000090
BLOCK2,80,0.000050
VEC_INIT,80,0.000080
BLOCK2,80,0.000060
VEC_INIT,80,0.000070
BLOCK2,80,0.000050
VEC_INIT,80,0.000071
BLOCK2,80,0.000040
VEC_INIT,80,0.000070
BLOCK2,80,0.000040
VEC_INIT,80,0.000070
BLOCK4,80,0.000161
VEC_INIT,80,0.000090
BLOCK4,80,0.000061
VEC_INIT,80,0.000070
BLOCK4,80,0.000040
VEC_INIT,80,0.000090
BLOCK4,80,0.000061
VEC_INIT,80,0.000100
BLOCK4,80,0.000050
VEC_INIT,80,0.000070
BLOCK8,80,0.000200
VEC_INIT,80,0.000080
BLOCK8,80,0.000061
VEC_INIT,80,0.000090
BLOCK8,80,0.000070
VEC_INIT,80,0.000101
BLOCK8,80,0.000070
VEC_INIT,80,0.000070
BLOCK8,80,0.000060
VEC_INIT,80,0.000070
BLOCK16,80,0.000051
VEC_INIT,80,0.000081
BLOCK16,80,0.000040
VEC_INIT,80,0.000070
BLOCK16,80,0.000050
VEC_INIT,80,0.000080
BLOCK16,80,0.000040
VEC_INIT,80,0.000090
BLOCK16,80,0.000050
VEC_INIT,85,0.000100
SINGLE,85,0.000120
VEC_INIT,85,0.000100
SINGLE,85,0.000060
VEC_INIT,85,0.000100
SINGLE,85,0.000080
VEC_INIT,85,0.000080
SINGLE,85,0.000061
VEC_INIT,85,0.000070
SINGLE,85,0.000060
VEC_INIT,85,0.000080
BLOCK2,85,0.000040
VEC_INIT,85,0.000070
BLOCK2,85,0.000040
VEC_INIT,85,0.000100
BLOCK2,85,0.000050
VEC_INIT,85,0.000071
BLOCK2,85,0.000040
VEC_INIT,85,0.000090
BLOCK2,85,0.000050
VEC_INIT,85,0.000090
BLOCK4,85,0.000130
VEC_INIT,85,0.000070
BLOCK4,85,0.000040
VEC_INIT,85,0.000071
BLOCK4,85,0.000040
VEC_INIT,85,0.000090
BLOCK4,85,0.000041
VEC_INIT,85,0.000070
BLOCK4,85,0.000040
VEC_INIT,85,0.000080
BLOCK8,85,0.000220
VEC_INIT,85,0.000090
BLOCK8,85,0.000070
VEC_INIT,85,0.000080
BLOCK8,85,0.000050
VEC_INIT,85,0.000101
BLOCK8,85,0.000070
VEC_INIT,85,0.000101
BLOCK8,85,0.000070
VEC_INIT,85,0.000080
BLOCK16,85,0.000050
VEC_INIT,85,0.000080
BLOCK16,85,0.000050
VEC_INIT,85,0.000070
BLOCK16,85,0.000050
VEC_INIT,85,0.000080
BLOCK16,85,0.000050
VEC_INIT,85,0.000080
BLOCK16,85,0.000050
VEC_INIT,90,0.000100
SINGLE,90,0.000190
VEC_INIT,90,0.000121
SINGLE,90,0.000080
VEC_INIT,90,0.000100
SINGLE,90,0.000080
VEC_INIT,90,0.000100
SINGLE,90,0.000080
VEC_INIT,90,0.000080
SINGLE,90,0.000060
VEC_INIT,90,0.000080
BLOCK2,90,0.000050
VEC_INIT,90,0.000100
BLOCK2,90,0.000040
VEC_INIT,90,0.000070
BLOCK2,90,0.000041
VEC_INIT,90,0.000081
BLOCK2,90,0.000040
VEC_INIT,90,0.000100
BLOCK2,90,0.000050
VEC_INIT,90,0.000070
BLOCK4,90,0.000170
VEC_INIT,90,0.000070
BLOCK4,90,0.000030
VEC_INIT,90,0.000080
BLOCK4,90,0.000040
VEC_INIT,90,0.000090
BLOCK4,90,0.000050
VEC_INIT,90,0.000170
BLOCK4,90,0.000030
VEC_INIT,90,0.000090
BLOCK8,90,0.000231
VEC_INIT,90,0.000090
BLOCK8,90,0.000071
VEC_INIT,90,0.000080
BLOCK8,90,0.000060
VEC_INIT,90,0.000090
BLOCK8,90,0.000081
VEC_INIT,90,0.000091
BLOCK8,90,0.000070
VEC_INIT,90,0.000090
BLOCK16,90,0.000070
VEC_INIT,90,0.000090
BLOCK16,90,0.000070
VEC_INIT,90,0.000100
BLOCK16,90,0.000060
VEC_INIT,90,0.000070
BLOCK16,90,0.000050
VEC_INIT,90,0.000100
BLOCK16,90,0.000060
VEC_INIT,95,0.000071
SINGLE,95,0.000130
VEC_INIT,95,0.000080
SINGLE,95,0.000071
VEC_INIT,95,0.000080
SINGLE,95,0.000090
VEC_INIT,95,0.000090
SINGLE,95,0.000081
VEC_INIT,95,0.000080
SINGLE,95,0.000081
VEC_INIT,95,0.000080
BLOCK2,95,0.000110
VEC_INIT,95,0.000090
BLOCK2,95,0.000040
VEC_INIT,95,0.000070
BLOCK2,95,0.000041
VEC_INIT,95,0.000110
BLOCK2,95,0.000050
VEC_INIT,95,0.000091
BLOCK2,95,0.000060
VEC_INIT,95,0.000070
BLOCK4,95,0.000181
VEC_INIT,95,0.000070
BLOCK4,95,0.000040
VEC_INIT,95,0.000061
BLOCK4,95,0.000040
VEC_INIT,95,0.000070
BLOCK4,95,0.000030
VEC_INIT,95,0.000070
BLOCK4,95,0.000040
VEC_INIT,95,0.000070
BLOCK8,95,0.000230
VEC_INIT,95,0.000090
BLOCK8,95,0.000081
VEC_INIT,95,0.000080
BLOCK8,95,0.000060
VEC_INIT,95,0.000070
BLOCK8,95,0.000060
VEC_INIT,95,0.000070
BLOCK8,95,0.000060
VEC_INIT,95,0.000061
BLOCK16,95,0.000050
VEC_INIT,95,0.000090
BLOCK16,95,0.000070
VEC_INIT,95,0.000090
BLOCK16,95,0.000060
VEC_INIT,95,0.000070
BLOCK16,95,0.000050
VEC_INIT,95,0.000100
BLOCK16,95,0.000060
VEC_INIT,100,0.000100
SINGLE,100,0.000140
VEC_INIT,100,0.000101
SINGLE,100,0.000080
VEC_INIT,100,0.000080
SINGLE,100,0.000071
VEC_INIT,100,0.000101
SINGLE,100,0.000080
VEC_INIT,100,0.000111
SINGLE,100,0.000090
VEC_INIT,100,0.000090
BLOCK2,100,0.000050
VEC_INIT,100,0.000110
BLOCK2,100,0.000060
VEC_INIT,100,0.000100
BLOCK2,100,0.000061
VEC_INIT,100,0.000090
BLOCK2,100,0.000050
VEC_INIT,100,0.000120
BLOCK2,100,0.000070
VEC_INIT,100,0.000121
BLOCK4,100,0.000230
VEC_INIT,100,0.000100
BLOCK4,100,0.000051
VEC_INIT,100,0.000080
BLOCK4,100,0.000060
VEC_INIT,100,0.000080
BLOCK4,100,0.000040
VEC_INIT,100,0.000090
BLOCK4,100,0.000040
VEC_INIT,100,0.000090
BLOCK8,100,0.000221
VEC_INIT,100,0.000080
BLOCK8,100,0.000060
VEC_INIT,100,0.000070
BLOCK8,100,0.000060
VEC_INIT,100,0.000080
BLOCK8,100,0.000061
VEC_INIT,100,0.000101
BLOCK8,100,0.000060
VEC_INIT,100,0.000080
BLOCK16,100,0.000070
VEC_INIT,100,0.000101
BLOCK16,100,0.000070
VEC_INIT,100,0.000080
BLOCK16,100,0.000050
VEC_INIT,100,0.000100
BLOCK16,100,0.000070
VEC_INIT,100,0.000080
BLOCK16,100,0.000050
VEC_INIT,105,0.000090
SINGLE,105,0.000150
VEC_INIT,105,0.000090
SINGLE,105,0.000090
VEC_INIT,105,0.000091
SINGLE,105,0.000090
VEC_INIT,105,0.000091
SINGLE,105,0.000090
VEC_INIT,105,0.000100
SINGLE,105,0.000081
VEC_INIT,105,0.000090
BLOCK2,105,0.000351
VEC_INIT,105,0.000090
BLOCK2,105,0.000051
VEC_INIT,105,0.000090
BLOCK2,105,0.000060
VEC_INIT,105,0.000100
BLOCK2,105,0.000051
VEC_INIT,105,0.000101
